start_date,end_date,duration,consent,condition,condition_for,condition_rol,timeEvent_forVic,moral,dim,color,visualDetail,sound,smell,touch,taste,vivid,detail,comprehensible,complex,realistic,location,setting,objects,people,time,year,season,day,hour,long,tone,implicationsThen,implicationsNow,felt,valenceThen,intensityThen,valenceNow,intensityNow,thoughts,reveal,before,after,accuracy,oftenThought,oftenTalked,timeEvent_unPer,check_time_unPer,attncheck_unPer,age,gender,education,language,race,attn_check_cond
3/18/20 19:26,3/18/20 19:34,499,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,1,7,6,5,1,1,1,1,7,7,7,1,7,7,7,6,6,7,7,4,7,7,4,1,6,4,7,1,6,3,7,7,4,7,7,7,3,4,NA,NA,NA,34,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:28,3/18/20 19:35,387,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,5,5,5,2,1,7,2,5,5,4,5,5,6,5,5,5,5,4,4,3,5,3,2,5,7,6,3,6,3,5,4,2,3,3,3,5,2,NA,NA,NA,29,Female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:21,3/18/20 19:35,895,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,5,7,5,4,1,1,1,4,6,6,1,4,1,7,5,5,6,1,7,1,5,1,1,1,4,4,1,7,4,7,3,2,1,2,7,1,1,Jully 2011,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",36,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:15,3/18/20 19:36,1276,Accept HIT,ForgVic,Forgiveness,Victim,15-May,7,6,6,5,3,1,6,1,6,6,7,2,7,7,6,3,5,7,3,7,7,6,3,2,7,7,7,1,7,3,5,7,5,6,4,2,4,7,NA,NA,NA,32,female,Some College,english,Caucasian/White,TRUE
3/18/20 19:30,3/18/20 19:37,432,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,5,4,2,1,1,1,1,6,5,7,4,6,6,6,5,7,7,7,5,1,6,6,1,1,4,5,1,3,4,4,3,4,4,4,7,3,3,11-Aug,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",30,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:26,3/18/20 19:37,676,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,7,5,7,7,3,7,1,7,7,6,6,7,7,7,7,7,7,7,7,7,7,5,1,2,7,7,1,7,1,7,7,1,7,7,6,7,7,"Aug, 2000",No,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",36,male,Masters Degree,english,Caucasian/White,TRUE
3/18/20 19:28,3/18/20 19:37,545,Accept HIT,ForgVic,Forgiveness,Victim,"October, 2018",6,6,6,5,2,2,2,2,6,6,6,3,6,7,6,2,3,5,5,5,6,5,2,2,7,5,6,1,7,1,7,7,7,2,6,6,7,6,NA,NA,NA,20,female,Some College,english,African American/Black,TRUE
3/18/20 19:07,3/18/20 19:38,1826,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,7,6,6,2,3,2,7,6,6,7,6,5,6,6,7,6,7,6,6,6,6,2,6,5,7,1,7,1,6,6,6,6,6,2,6,5,19-May,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",23,male,High School / GED,english,African American/Black,TRUE
3/18/20 19:27,3/18/20 19:38,664,Accept HIT,ForgVic,Forgiveness,Victim,19-Dec,7,7,7,7,3,1,2,1,7,6,7,5,5,7,7,5,7,7,7,7,7,7,6,1,7,7,7,1,7,1,6,7,7,5,7,7,7,5,NA,NA,NA,28,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:30,3/18/20 19:38,451,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,6,5,5,7,1,1,1,7,5,5,5,5,5,5,6,5,2,3,3,5,3,5,1,6,7,7,1,7,1,6,7,6,5,5,6,7,6,NA,NA,NA,26,female,Masters Degree,english,Caucasian/White,TRUE
3/18/20 19:34,3/18/20 19:38,257,Accept HIT,UnforgVic,No forgiveness,Victim,NA,3,6,7,7,5,1,3,1,5,5,7,5,5,7,7,5,6,5,5,5,5,5,6,2,7,3,7,1,7,3,3,5,5,5,5,5,4,4,NA,NA,NA,27,Female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:09,3/18/20 19:39,1791,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,7,6,6,6,6,4,6,7,7,6,4,7,6,6,6,6,6,5,6,6,6,6,2,5,6,7,4,6,3,4,6,4,6,6,7,6,5,15-Dec,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",34,female,Some College,English,African American/Black,TRUE
3/18/20 19:23,3/18/20 19:39,919,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,6,6,1,1,1,1,5,3,6,3,5,6,6,5,6,5,3,7,5,6,2,2,7,3,6,2,6,2,5,3,5,2,3,6,5,7,12-Dec,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",30,female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:23,3/18/20 19:39,921,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,5,6,6,5,2,3,1,6,5,4,6,7,5,7,6,6,4,4,3,5,7,3,2,7,7,7,1,7,3,5,5,6,6,6,4,6,4,NA,NA,NA,41,male,Some College,English,"African American/Black,Caucasian/White",TRUE
3/18/20 19:33,3/18/20 19:39,347,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,3,1,1,4,1,7,1,5,4,5,3,7,4,4,3,3,3,7,7,7,2,5,5,1,2,4,5,5,5,5,3,3,3,1,6,2,1,15-Jan,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",27,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:35,3/18/20 19:39,245,Accept HIT,ForgVic,Forgiveness,Victim,1/30/12,6,6,6,3,7,5,6,4,7,5,4,5,7,6,6,6,5,5,6,6,5,7,6,2,6,6,5,2,5,5,6,4,5,3,6,4,2,2,NA,NA,NA,34,prefer not to disclose,4-year College Degree,ENGLISH,Other,TRUE
3/18/20 19:31,3/18/20 19:41,590,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,7,5,5,1,7,1,7,7,6,2,7,7,5,2,6,5,6,3,6,7,6,2,7,7,7,1,7,1,5,6,5,3,7,7,3,2,NA,NA,NA,24,female,4-year College Degree,eng,African American/Black,TRUE
3/18/20 19:22,3/18/20 19:41,1095,Accept HIT,ForgVic,Forgiveness,Victim,"February, 2013",7,4,1,3,1,1,2,1,5,5,3,6,5,5,3,2,3,3,6,3,4,3,6,1,7,6,6,1,7,1,3,4,5,5,6,4,2,1,NA,NA,NA,46,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:31,3/18/20 19:41,576,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,7,7,7,3,1,7,1,7,7,7,2,7,7,7,3,6,7,2,7,7,7,2,1,7,7,7,1,7,1,5,7,4,3,7,7,7,7,14-Jul,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",34,female,Some College,English,Caucasian/White,TRUE
3/18/20 19:32,3/18/20 19:42,583,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,5,5,4,5,2,5,3,5,5,7,4,7,6,7,5,5,5,4,5,3,5,5,1,7,7,6,1,7,3,5,5,4,5,2,5,4,3,NA,NA,NA,28,Female,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:35,3/18/20 19:42,386,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,6,6,3,3,1,1,1,6,6,6,3,6,5,6,6,5,7,6,2,6,5,4,3,6,4,6,5,5,4,4,6,6,2,5,6,2,2,NA,NA,NA,31,MALE,4-year College Degree,ENGLISH,Asian/Asian American,TRUE
3/18/20 19:26,3/18/20 19:42,939,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,7,5,4,2,3,1,7,7,6,7,7,5,7,6,4,7,6,5,6,4,2,1,3,3,6,2,5,1,5,7,5,4,4,1,5,1,NA,NA,NA,43,Female,2-year College Degree,"English, Spanish",Latino/Hispanic,TRUE
3/18/20 19:26,3/18/20 19:43,973,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,6,3,5,3,3,7,1,7,7,6,5,6,6,6,5,5,6,6,5,6,6,4,1,6,5,7,2,7,1,7,6,5,3,7,7,6,5,NA,NA,NA,52,male,Some College,english,Caucasian/White,TRUE
3/18/20 19:30,3/18/20 19:43,747,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,5,6,4,2,7,2,7,7,6,6,6,6,6,5,6,6,4,6,7,3,5,1,7,7,7,1,7,1,6,7,4,3,6,7,6,5,NA,NA,NA,53,female,Masters Degree,english,Caucasian/White,TRUE
3/18/20 19:31,3/18/20 19:43,694,Accept HIT,ForgVic,Forgiveness,Victim,18-Jun,7,6,6,2,1,1,7,1,7,6,6,1,6,7,5,3,6,6,6,6,6,6,2,1,2,4,6,2,7,2,1,6,2,3,3,1,5,2,NA,NA,NA,35,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:20,3/18/20 19:43,1403,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,5,5,6,6,2,6,2,6,5,6,3,6,6,6,5,6,6,5,3,5,6,3,1,4,3,6,1,7,4,5,5,3,5,6,5,5,3,NA,NA,NA,27,male,High School / GED,English,Caucasian/White,TRUE
3/18/20 19:40,3/18/20 19:46,310,Accept HIT,ForgVic,Forgiveness,Victim,14-Dec,7,7,7,7,5,1,1,1,7,7,7,7,7,7,7,7,7,5,4,7,7,4,7,1,7,5,7,1,7,1,1,7,5,5,7,1,7,3,NA,NA,NA,41,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:41,3/18/20 19:46,355,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,3,6,2,2,1,1,1,4,3,5,3,5,6,5,2,3,3,5,2,4,2,3,2,2,7,6,1,5,1,3,5,5,2,3,3,3,2,16-Mar,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",42,Male,Some College,English,Caucasian/White,TRUE
3/18/20 19:42,3/18/20 19:47,303,Accept HIT,ForgVic,Forgiveness,Victim,16-Jul,6,6,7,7,7,7,6,5,5,7,6,7,7,6,7,6,5,7,5,6,6,7,6,3,5,5,7,7,7,5,7,6,7,6,5,5,6,5,NA,NA,NA,25,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:38,3/18/20 19:48,647,Accept HIT,ForgVic,Forgiveness,Victim,10-May,3,6,5,6,1,1,1,1,7,6,6,6,6,7,6,5,5,6,6,6,6,6,3,2,7,7,7,1,7,2,5,7,5,7,6,7,4,3,NA,NA,NA,70,male,4-year College Degree,Emglish,Caucasian/White,TRUE
3/18/20 19:43,3/18/20 19:49,361,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,3,5,3,5,5,1,3,1,5,5,4,3,5,6,6,2,3,2,3,2,1,2,4,1,3,5,5,1,6,1,5,3,2,4,3,5,4,3,12-Oct,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",31,male,"Professional Degree (JD, MD)",Chinese,Asian/Asian American,TRUE
3/18/20 19:37,3/18/20 19:50,728,Accept HIT,ForgVic,Forgiveness,Victim,10-Jun,5,3,6,6,1,1,1,2,2,3,6,2,6,2,5,1,1,3,3,3,5,2,2,3,2,1,3,2,3,3,2,3,2,2,2,6,2,2,NA,NA,NA,45,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:44,3/18/20 19:51,444,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,6,7,6,5,2,1,1,6,5,5,3,7,6,7,7,6,5,3,7,5,5,2,3,2,3,6,2,6,3,3,5,3,5,6,6,5,3,NA,NA,NA,30,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:46,3/18/20 19:52,353,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,7,7,7,1,1,1,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,1,1,7,1,7,1,7,4,2,7,7,7,7,1,2,2,NA,NA,NA,43,Female,Some College,English,Caucasian/White,TRUE
3/18/20 19:32,3/18/20 19:52,1220,Accept HIT,ForgVic,Forgiveness,Victim,"November, 2015",7,7,7,7,7,1,3,1,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,3,3,4,7,4,3,3,3,6,2,3,7,7,7,5,NA,NA,NA,31,Male,4-year College Degree,Vietnamese,Asian/Asian American,TRUE
3/18/20 19:43,3/18/20 19:52,571,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,4,6,6,3,1,1,1,5,4,7,5,7,5,6,3,4,4,5,4,2,2,2,2,5,5,6,2,6,3,5,6,4,4,4,7,2,2,NA,NA,NA,32,Male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:41,3/18/20 19:53,711,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,2,7,7,1,1,1,7,7,7,1,7,7,7,5,6,7,7,7,7,6,7,1,6,7,7,1,7,1,7,7,6,7,7,7,7,7,NA,NA,NA,38,Female,2-year College Degree,English,African American/Black,TRUE
3/18/20 19:43,3/18/20 19:53,641,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,5,7,6,3,1,1,1,6,6,6,3,6,4,6,2,1,6,3,2,5,4,6,1,2,7,6,2,7,2,3,3,4,3,7,2,7,2,NA,NA,NA,33,Male,Some College,English,Caucasian/White,TRUE
3/18/20 19:48,3/18/20 19:54,312,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,3,6,3,6,1,1,1,3,2,5,2,6,4,2,1,2,3,1,1,1,1,2,2,6,6,6,2,6,2,5,5,3,1,3,3,6,1,NA,NA,NA,44,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:36,3/18/20 19:54,1049,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,7,5,1,1,3,1,5,4,5,5,7,6,7,6,5,5,7,5,6,6,3,2,6,6,6,2,7,2,6,5,2,1,2,7,5,2,NA,NA,NA,57,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:33,3/18/20 19:55,1346,Accept HIT,ForgVic,Forgiveness,Victim,15-Aug,7,6,7,7,5,1,6,1,6,6,6,7,7,7,7,3,6,6,5,6,2,7,5,2,7,7,7,1,7,2,7,7,2,2,6,7,7,7,NA,NA,NA,41,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:46,3/18/20 19:57,636,Accept HIT,ForgVic,Forgiveness,Victim,19-Dec,5,6,5,2,2,1,1,2,6,6,5,1,6,5,5,6,5,6,5,6,6,6,2,2,3,5,6,2,6,1,6,6,3,2,6,6,3,3,NA,NA,NA,49,male,4-year College Degree,english,African American/Black,TRUE
3/18/20 19:19,3/18/20 19:57,2289,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,3,2,3,7,1,1,1,5,5,5,2,7,2,6,5,6,6,1,2,1,3,6,5,5,1,7,5,6,3,1,6,5,6,2,7,2,1,30-Oct-13,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",54,Male,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:48,3/18/20 19:57,530,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,7,7,7,1,1,1,7,6,7,2,7,7,7,2,7,6,7,7,5,3,4,1,2,2,7,1,7,2,5,7,6,1,5,7,7,4,NA,NA,NA,44,male,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:45,3/18/20 19:57,728,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,2,6,5,1,1,1,6,7,6,2,7,6,6,6,6,5,6,6,6,5,3,2,4,5,7,1,5,1,6,6,5,5,7,7,2,2,13-Mar,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",30,Male,4-year College Degree,English,African American/Black,TRUE
3/18/20 19:41,3/18/20 19:57,949,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,7,7,7,7,3,7,1,7,7,7,3,7,7,7,7,7,7,7,7,7,7,6,1,7,7,7,1,7,1,7,7,7,7,7,7,5,3,15-Jul-13,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",41,Female,2-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:41,3/18/20 20:00,1115,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,7,7,5,5,1,2,1,6,7,5,5,6,7,6,7,5,7,6,6,5,5,3,3,7,7,7,2,6,2,6,6,5,3,7,7,4,5,NA,NA,NA,35,Female,4-year College Degree,English,African American/Black,TRUE
3/18/20 19:48,3/18/20 20:00,710,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,5,5,1,1,1,1,6,7,6,2,7,7,7,1,5,6,5,7,6,2,4,1,7,7,7,1,7,3,4,6,7,1,6,6,5,6,NA,NA,NA,51,female,High School / GED,english,Caucasian/White,TRUE
3/18/20 19:51,3/18/20 20:00,560,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,5,5,5,5,2,5,1,5,5,7,3,7,5,5,5,5,5,5,5,5,3,5,1,7,5,7,1,5,3,5,5,3,3,5,1,3,3,NA,NA,NA,42,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:49,3/18/20 20:01,720,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,5,7,5,5,2,2,1,5,5,4,4,6,5,4,5,7,4,4,5,7,2,4,5,4,5,5,1,5,2,4,5,7,4,4,3,5,3,15-Jun,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",30,Female,High School / GED,English,"Caucasian/White,Latino/Hispanic",TRUE
3/18/20 19:57,3/18/20 20:02,282,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,7,1,7,7,2,1,1,6,7,7,7,6,7,7,5,7,7,7,6,7,7,7,1,5,3,7,1,7,1,2,7,5,7,7,5,3,3,NA,NA,NA,43,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:54,3/18/20 20:03,555,Accept HIT,ForgVic,Forgiveness,Victim,16-Jan,6,7,7,6,7,1,1,1,7,6,6,5,6,7,7,6,6,7,5,7,6,6,6,1,5,6,7,5,5,1,7,7,7,6,6,7,6,6,NA,NA,NA,37,Female,Some College,English,Caucasian/White,TRUE
3/18/20 19:51,3/18/20 20:03,712,Accept HIT,ForgVic,Forgiveness,Victim,"March, 2018",5,7,6,6,7,6,3,1,6,6,6,6,7,6,7,5,6,7,7,7,6,4,3,2,3,5,7,1,7,3,4,6,5,7,6,7,7,7,NA,NA,NA,32,Female,Less than High School,English,Caucasian/White,TRUE
3/18/20 19:57,3/18/20 20:03,402,Accept HIT,ForgVic,Forgiveness,Victim,16-Aug,2,5,4,5,1,1,1,1,5,5,6,5,5,5,6,4,5,5,6,6,4,5,3,2,4,2,6,2,6,2,2,5,3,1,1,6,3,2,NA,NA,NA,42,male,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:51,3/18/20 20:03,720,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,1,3,3,3,5,2,2,2,3,3,3,5,5,5,5,3,7,5,5,5,5,5,2,3,3,3,5,5,1,2,5,5,3,3,2,3,3,2,"november, 2012",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",48,female,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:56,3/18/20 20:03,427,Accept HIT,ForgVic,Forgiveness,Victim,11-Apr,5,7,5,3,4,1,2,1,7,6,7,2,7,7,6,4,7,6,6,7,6,4,7,1,7,6,7,2,6,1,4,7,4,6,7,7,5,3,NA,NA,NA,52,female,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:59,3/18/20 20:04,309,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,7,6,5,6,1,1,1,7,7,7,5,7,6,3,2,6,7,7,6,7,5,5,2,2,5,7,1,6,1,6,7,4,5,6,7,5,2,NA,NA,NA,39,Female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:56,3/18/20 20:05,543,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,7,7,4,2,2,2,6,5,6,5,6,6,7,6,5,7,6,6,7,5,3,2,3,5,7,2,6,2,6,5,5,3,5,1,6,2,NA,NA,NA,21,Male,Some College,English,Caucasian/White,TRUE
3/18/20 20:00,3/18/20 20:05,323,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,5,5,6,7,1,6,1,7,5,7,5,5,7,6,5,6,7,6,6,7,5,3,5,4,6,7,5,4,5,7,6,5,6,6,7,2,2,"September, 2017",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",38,female,Masters Degree,English,Caucasian/White,TRUE
3/18/20 19:49,3/18/20 20:06,1037,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,1,7,7,1,2,1,7,7,7,3,7,7,7,7,7,6,3,7,5,3,5,1,7,7,7,1,7,1,7,7,5,7,7,7,6,3,NA,NA,NA,29,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:46,3/18/20 20:06,1230,Accept HIT,ForgVic,Forgiveness,Victim,18-Jul,2,6,6,3,3,2,2,1,6,5,5,3,6,7,5,5,5,6,6,7,3,5,3,2,5,3,6,2,7,2,5,4,4,5,4,3,5,2,NA,NA,NA,24,Male,Some College,English,Caucasian/White,TRUE
3/18/20 19:55,3/18/20 20:07,690,Accept HIT,ForgVic,Forgiveness,Victim,18-Jul,5,6,5,5,3,3,5,3,6,6,6,3,6,6,5,6,6,5,6,6,5,5,5,2,5,2,6,2,6,2,4,6,5,6,5,6,4,6,NA,NA,NA,30,male,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 20:02,3/18/20 20:07,287,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,2,3,3,3,1,1,1,1,5,3,7,3,7,2,5,2,2,4,7,3,3,3,5,4,6,5,7,2,6,4,4,3,4,2,5,1,3,3,NA,NA,NA,36,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 20:02,3/18/20 20:07,325,Accept HIT,ForgVic,Forgiveness,Victim,"Nov, 2019",7,7,7,7,6,3,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,3,1,7,7,7,1,7,2,5,7,5,6,7,7,3,6,NA,NA,NA,38,Male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:58,3/18/20 20:08,562,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,7,7,7,1,1,1,1,7,7,7,6,7,7,7,7,7,7,7,7,7,7,1,2,7,5,7,1,5,3,6,7,7,7,7,7,6,2,NA,NA,NA,41,female,High School / GED,english,Caucasian/White,TRUE
3/18/20 20:01,3/18/20 20:08,422,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,6,5,5,5,5,4,5,6,6,5,2,6,5,5,5,3,4,7,5,5,6,6,3,5,6,7,2,3,2,5,4,4,6,6,5,3,2,NA,NA,NA,33,male,2-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:47,3/18/20 20:08,1240,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,1,7,7,5,7,2,5,1,5,7,7,4,3,7,7,6,6,3,3,7,7,6,3,1,4,3,7,1,6,3,3,7,7,7,3,6,4,5,15-Jan,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",43,female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:57,3/18/20 20:08,686,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,4,5,2,1,2,1,5,5,5,2,6,7,6,5,6,6,1,6,3,1,3,4,1,2,5,1,5,1,2,6,2,2,5,6,6,2,NA,NA,NA,53,Male,Some College,English,African American/Black,TRUE
3/18/20 19:59,3/18/20 20:08,575,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,6,3,6,1,1,1,7,7,7,3,7,7,7,7,7,7,7,5,6,7,3,2,5,5,6,2,5,3,3,7,5,6,5,7,4,4,15-Feb,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",42,male,4-year College Degree,english,Caucasian/White,TRUE
3/18/20 19:58,3/18/20 20:08,613,Accept HIT,ForgVic,Forgiveness,Victim,18-Oct,7,7,7,7,1,1,7,1,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,1,7,6,7,1,7,1,7,7,5,7,7,7,7,3,NA,NA,NA,36,Female,Some College,English,Caucasian/White,TRUE
3/18/20 19:56,3/18/20 20:09,785,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,7,3,6,6,1,1,1,6,5,6,3,6,7,5,4,4,7,7,7,6,5,2,3,7,7,7,2,7,3,6,6,3,4,4,7,5,3,16-Dec,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",60,Female,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:57,3/18/20 20:09,728,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,7,5,5,3,2,3,7,7,6,5,6,7,6,6,6,6,6,7,5,5,3,3,5,5,5,1,7,3,5,7,3,4,5,3,4,3,NA,NA,NA,49,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:45,3/18/20 20:09,1464,Accept HIT,ForgVic,Forgiveness,Victim,12-Oct,7,6,2,7,6,2,5,1,6,5,7,7,7,7,6,6,7,6,7,7,6,6,5,6,7,6,7,2,6,2,6,7,5,5,5,7,3,4,NA,NA,NA,40,male,4-year College Degree,English,Caucasian/White,TRUE
3/18/20 19:56,3/18/20 20:09,774,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,6,7,5,5,3,5,6,7,3,3,6,6,6,7,6,6,7,6,5,6,3,6,5,5,6,1,6,6,6,5,5,3,6,6,7,2,NA,NA,NA,35,male,Doctoral Degree,english,Caucasian/White,TRUE
3/18/20 20:01,3/18/20 20:10,520,Accept HIT,ForgVic,Forgiveness,Victim,16-Jun,3,4,7,6,2,1,1,1,4,5,7,1,7,7,7,7,7,7,2,6,2,3,1,2,2,1,7,1,5,2,3,2,3,7,2,5,3,2,NA,NA,NA,33,female,Masters Degree,english,Caucasian/White,TRUE
3/18/20 19:40,3/18/20 20:10,1820,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,6,6,7,3,1,6,4,7,6,5,3,5,6,7,4,7,7,7,6,7,2,1,4,2,1,7,2,6,6,4,5,5,5,7,6,2,2,11-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",39,Female,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 20:03,3/18/20 20:11,452,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,5,7,6,5,1,6,1,5,6,3,5,5,7,6,5,5,6,7,7,6,7,7,2,7,7,7,1,7,1,6,7,6,7,7,7,7,7,NA,NA,NA,34,Male,4-year College Degree,English,African American/Black,TRUE
3/18/20 20:05,3/18/20 20:11,354,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,2,6,7,3,5,3,5,5,6,6,6,5,7,6,5,5,6,6,6,5,6,5,5,4,5,5,6,3,7,4,5,5,5,5,5,3,6,2,NA,NA,NA,23,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/18/20 19:42,3/18/20 20:11,1766,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,7,4,7,1,1,1,7,6,6,5,6,7,6,5,5,6,6,5,7,3,5,1,7,6,7,1,7,1,6,5,2,6,6,7,6,2,NA,NA,NA,20,Female,High School / GED,English,Caucasian/White,TRUE
